timestamp,signalId,gameId,signal
2025-11-01T22:17:01.743Z,signal:1762035406456:tlg2qscwy,0194b478-5ba0-7110-8179-d287b2301e2e,3
2025-11-01T22:17:01.743Z,signal:1762035343677:qffu1fnng,0194b478-5ba0-7110-8179-d287b2301e2e,14
2025-11-01T22:17:01.743Z,signal:1762035283103:2diu3j7l6,0194b478-5ba0-7110-8179-d287b2301e2e,20
2025-11-01T22:17:01.743Z,signal:1762035218914:dksgu4nf0,0194b478-5ba0-7110-8179-d287b2301e2e,31
2025-11-01T22:17:01.743Z,signal:1762035158969:4r1yvx47a,0194b478-5ba0-7110-8179-d287b2301e2e,21
2025-11-01T22:17:01.743Z,signal:1762035092969:qkebm8al2,0194b478-5ba0-7110-8179-d287b2301e2e,4
2025-11-01T22:17:01.743Z,signal:1762035029121:4rrpkumka,0194b478-5ba0-7110-8179-d287b2301e2e,13
2025-11-01T22:17:01.743Z,signal:1762034964120:jzdfsr4uy,0194b478-5ba0-7110-8179-d287b2301e2e,16
2025-11-01T22:17:01.743Z,signal:1762034898471:90qmuff8d,0194b478-5ba0-7110-8179-d287b2301e2e,24
2025-11-01T22:17:01.743Z,signal:1762034832127:ldv3hsv2o,0194b478-5ba0-7110-8179-d287b2301e2e,30
2025-11-01T22:18:01.576Z,signal:1762035469226:viy6c0fhh,0194b478-5ba0-7110-8179-d287b2301e2e,11
2025-11-01T22:19:11.683Z,signal:1762035539562:2irz15wev,0194b478-5ba0-7110-8179-d287b2301e2e,26
2025-11-01T22:20:11.759Z,signal:1762035599089:o00h2qbrb,0194b478-5ba0-7110-8179-d287b2301e2e,7
2025-11-01T22:21:11.858Z,signal:1762035661431:tnv97yrah,0194b478-5ba0-7110-8179-d287b2301e2e,13
2025-11-01T22:22:16.950Z,signal:1762035723988:3drncg7ev,0194b478-5ba0-7110-8179-d287b2301e2e,11
2025-11-01T22:23:22.051Z,signal:1762035788440:oeiuzi5ji,0194b478-5ba0-7110-8179-d287b2301e2e,9
2025-11-01T22:24:22.112Z,signal:1762035850552:qwu0w20xu,0194b478-5ba0-7110-8179-d287b2301e2e,13
2025-11-01T22:25:32.222Z,signal:1762035918464:usdjblqzs,0194b478-5ba0-7110-8179-d287b2301e2e,26
2025-11-01T22:26:32.256Z,signal:1762035980847:vsg1em5ft,0194b478-5ba0-7110-8179-d287b2301e2e,10
2025-11-01T22:27:32.351Z,signal:1762036041564:82y4jyaqr,0194b478-5ba0-7110-8179-d287b2301e2e,34
2025-11-01T22:28:37.467Z,signal:1762036106433:v6sw36ew7,0194b478-5ba0-7110-8179-d287b2301e2e,36
2025-11-01T22:29:42.584Z,signal:1762036172575:98e9b9fc0,0194b478-5ba0-7110-8179-d287b2301e2e,2
2025-11-01T22:30:47.692Z,signal:1762036236194:pa6dg60nv,0194b478-5ba0-7110-8179-d287b2301e2e,31
2025-11-01T22:31:52.785Z,signal:1762036298874:32gwls3h7,0194b478-5ba0-7110-8179-d287b2301e2e,10
2025-11-01T22:32:57.862Z,signal:1762036366078:3fuwzwvp5,0194b478-5ba0-7110-8179-d287b2301e2e,35
2025-11-01T22:34:02.966Z,signal:1762036430826:y77cypx78,0194b478-5ba0-7110-8179-d287b2301e2e,7
2025-11-01T22:35:08.079Z,signal:1762036493570:x9b1429ll,0194b478-5ba0-7110-8179-d287b2301e2e,26
2025-11-01T22:36:08.191Z,signal:1762036557544:shl8aqyp6,0194b478-5ba0-7110-8179-d287b2301e2e,33
2025-11-01T22:37:13.319Z,signal:1762036623541:mk9bmsjym,0194b478-5ba0-7110-8179-d287b2301e2e,29
2025-11-01T22:38:18.399Z,signal:1762036685746:2m3p1qfnk,0194b478-5ba0-7110-8179-d287b2301e2e,36
2025-11-01T22:39:18.512Z,signal:1762036745725:vnj7x8nxh,0194b478-5ba0-7110-8179-d287b2301e2e,14
2025-11-01T22:40:18.621Z,signal:1762036808937:lb7ujkuld,0194b478-5ba0-7110-8179-d287b2301e2e,2
2025-11-01T22:41:23.732Z,signal:1762036872037:lp4vrfmuf,0194b478-5ba0-7110-8179-d287b2301e2e,13
2025-11-01T22:42:23.824Z,signal:1762036934125:ohhvc7rgv,0194b478-5ba0-7110-8179-d287b2301e2e,16
2025-11-01T22:43:23.915Z,signal:1762036993975:er5qzme7f,0194b478-5ba0-7110-8179-d287b2301e2e,3
2025-11-01T22:44:29.025Z,signal:1762037054895:p6f4oim59,0194b478-5ba0-7110-8179-d287b2301e2e,6
2025-11-01T22:45:34.101Z,signal:1762037119607:akksrcfws,0194b478-5ba0-7110-8179-d287b2301e2e,5
