timestamp,signalId,gameId,signal
2025-12-01T23:30:21.324Z,signal:1764631941777:j1y01817p,0194b473-9044-772b-a6fc-38236eb08b42,17
2025-12-01T23:30:21.324Z,signal:1764631887924:eg4t60p4z,0194b473-9044-772b-a6fc-38236eb08b42,12
2025-12-01T23:30:21.324Z,signal:1764631836040:dnvz03873,0194b473-9044-772b-a6fc-38236eb08b42,12
2025-12-01T23:30:21.324Z,signal:1764631785213:snud4qu43,0194b473-9044-772b-a6fc-38236eb08b42,5
2025-12-01T23:30:21.324Z,signal:1764631741996:azvht7kzi,0194b473-9044-772b-a6fc-38236eb08b42,16
2025-12-01T23:30:21.324Z,signal:1764631690614:3kvbpkd95,0194b473-9044-772b-a6fc-38236eb08b42,25
2025-12-01T23:30:21.324Z,signal:1764631641639:0xw8dkrhl,0194b473-9044-772b-a6fc-38236eb08b42,11
2025-12-01T23:30:21.324Z,signal:1764631594626:oxcht2tmb,0194b473-9044-772b-a6fc-38236eb08b42,34
2025-12-01T23:30:21.324Z,signal:1764631546738:mxr3cfn6i,0194b473-9044-772b-a6fc-38236eb08b42,34
2025-12-01T23:30:21.324Z,signal:1764631499182:1nb7nsbba,0194b473-9044-772b-a6fc-38236eb08b42,9
2025-12-01T23:31:10.909Z,signal:1764631989977:p8dg24fi2,0194b473-9044-772b-a6fc-38236eb08b42,20
2025-12-01T23:32:05.971Z,signal:1764632044675:gjj8ttlsk,0194b473-9044-772b-a6fc-38236eb08b42,12
2025-12-01T23:32:51.056Z,signal:1764632091129:851kkejeq,0194b473-9044-772b-a6fc-38236eb08b42,36
2025-12-01T23:33:41.125Z,signal:1764632141375:x6lh1i0j5,0194b473-9044-772b-a6fc-38236eb08b42,28
2025-12-01T23:34:31.172Z,signal:1764632189924:bpriyjhv3,0194b473-9044-772b-a6fc-38236eb08b42,1
2025-12-01T23:35:26.226Z,signal:1764632242592:ddzsissqu,0194b473-9044-772b-a6fc-38236eb08b42,35
2025-12-01T23:36:11.265Z,signal:1764632291414:6j4qpbp10,0194b473-9044-772b-a6fc-38236eb08b42,16
2025-12-01T23:37:01.337Z,signal:1764632340037:0zdsp9b74,0194b473-9044-772b-a6fc-38236eb08b42,31
2025-12-01T23:37:51.391Z,signal:1764632391479:s3if5g7nq,0194b473-9044-772b-a6fc-38236eb08b42,23
2025-12-01T23:38:46.441Z,signal:1764632444353:4d7gyve59,0194b473-9044-772b-a6fc-38236eb08b42,27
2025-12-01T23:39:41.492Z,signal:1764632498626:8d4rfr8w4,0194b473-9044-772b-a6fc-38236eb08b42,12
2025-12-01T23:40:31.580Z,signal:1764632548019:7e202vdh8,0194b473-9044-772b-a6fc-38236eb08b42,33
2025-12-01T23:41:21.661Z,signal:1764632597446:akf76dew2,0194b473-9044-772b-a6fc-38236eb08b42,31
2025-12-01T23:42:06.722Z,signal:1764632645982:v3qt7rku0,0194b473-9044-772b-a6fc-38236eb08b42,3
2025-12-01T23:43:01.810Z,signal:1764632698922:wamnqw4ie,0194b473-9044-772b-a6fc-38236eb08b42,23
2025-12-01T23:43:56.848Z,signal:1764632752528:3959yjfi5,0194b473-9044-772b-a6fc-38236eb08b42,26
2025-12-01T23:44:41.879Z,signal:1764632801167:3vpyrblsw,0194b473-9044-772b-a6fc-38236eb08b42,36
2025-12-01T23:45:31.897Z,signal:1764632851003:itnnaa0bj,0194b473-9044-772b-a6fc-38236eb08b42,23
2025-12-01T23:46:26.920Z,signal:1764632903908:csne1mri7,0194b473-9044-772b-a6fc-38236eb08b42,5
2025-12-01T23:47:21.943Z,signal:1764632959560:snkxa82zl,0194b473-9044-772b-a6fc-38236eb08b42,36
2025-12-01T23:48:11.992Z,signal:1764633012581:4mpg2cmda,0194b473-9044-772b-a6fc-38236eb08b42,33
2025-12-01T23:49:02.023Z,signal:1764633061682:1tb573th5,0194b473-9044-772b-a6fc-38236eb08b42,0
2025-12-01T23:49:52.047Z,signal:1764633109634:xfcl7gmwo,0194b473-9044-772b-a6fc-38236eb08b42,4
2025-12-01T23:50:37.085Z,signal:1764633156657:7x2s1lb4q,0194b473-9044-772b-a6fc-38236eb08b42,3
2025-12-01T23:51:27.789Z,signal:1764633205988:cwmkrv7hf,0194b473-9044-772b-a6fc-38236eb08b42,0
2025-12-01T23:52:17.699Z,signal:1764633253483:5cqf88l3o,0194b473-9044-772b-a6fc-38236eb08b42,35
2025-12-01T23:53:07.733Z,signal:1764633304386:bi2hedhwt,0194b473-9044-772b-a6fc-38236eb08b42,7
2025-12-01T23:53:54.312Z,signal:1764633352920:9izx2dsh6,0194b473-9044-772b-a6fc-38236eb08b42,17
2025-12-01T23:54:45.553Z,signal:1764633402851:12u9bsvax,0194b473-9044-772b-a6fc-38236eb08b42,30
