timestamp,signalId,gameId,signal
2025-12-01T23:54:05.600Z,signal:1764633345392:y57dtm3gl,0746fc09-f814-4cd5-b48d-7805a6ddefed,15
2025-12-01T23:54:05.601Z,signal:1764633308646:y4fl2o3vu,1cd8f9cf-fe59-4df6-9fe9-e9496c681504,14
2025-12-01T23:54:05.601Z,signal:1764633268356:o5bk9re75,f334db55-c581-4fcd-bf1d-4508ef6fc47d,19
2025-12-01T23:54:05.601Z,signal:1764633237131:139q2h34t,196b2305-26a4-480b-b2f2-2905a94252a8,31
2025-12-01T23:54:05.601Z,signal:1764633191776:wycxzkx4s,4a6a3a85-599f-4d10-946c-cb62c745e176,30
2025-12-01T23:54:05.601Z,signal:1764633155733:7y3b1rw6c,c38e91a2-d58f-4932-b27a-73eaeb011013,11
2025-12-01T23:54:05.601Z,signal:1764633119572:tdnjv0jf6,08df6804-051d-4ed0-8406-e4568135a9be,9
2025-12-01T23:54:05.601Z,signal:1764633073007:grhgz5z33,0066b9c0-6488-4843-b254-1e2a98c51f2f,15
2025-12-01T23:54:05.601Z,signal:1764633035961:xdoquwibo,7010c942-b41c-44bc-b8be-e5a3c1e5a2a6,14
2025-12-01T23:54:05.601Z,signal:1764632996773:wwpk7amfq,da9527df-b86f-4106-bfb3-1694e3b2acbd,4
2025-12-01T23:54:05.601Z,signal:1764632955890:vchknf62q,2c933f2c-4e78-4f15-ba17-6b61a1f4f53a,4
2025-12-01T23:54:05.601Z,signal:1764632955749:o1de9xfut,5c0a07bf-567e-4022-9c37-6509fb022a29,34
2025-12-01T23:54:05.601Z,signal:1764632955602:20c5z0skp,4e6f469a-a72b-4a8f-bf62-deb00ea4406a,31
2025-12-01T23:54:05.601Z,signal:1764632915213:tgqbgpyel,cd0893a6-4977-4a6a-90c2-ca06ec83304f,28
2025-12-01T23:54:05.601Z,signal:1764632878466:x2y85z0d3,76e3b61b-3bc7-46ad-a522-87d4bc3daf8a,31
2025-12-01T23:54:05.601Z,signal:1764632837292:7iw3om63z,c419ac64-7107-4f4f-ae0e-eb4ae6c238b1,28
2025-12-01T23:54:05.601Z,signal:1764632800490:c9ql947ey,9363eb0b-8f30-4171-b686-12743a0e59c9,21
2025-12-01T23:54:05.601Z,signal:1764632766942:q02017224,0992823f-cb31-41fc-8f65-525be4dc076a,34
2025-12-01T23:54:05.601Z,signal:1764632720755:lufv8cfgj,9c594942-92dc-45f7-958d-5b6231cc08c8,5
2025-12-01T23:54:05.601Z,signal:1764632686167:1uk6eha44,d6391b46-fba7-4c6b-b4de-f978b5df9531,33
2025-12-01T23:54:25.428Z,signal:1764633382881:c2ulw06pi,849774c1-97d7-4a73-98a0-1928bc54a4ce,30
2025-12-01T23:55:05.472Z,signal:1764633423436:pofciu5hv,e2731d42-0a2f-4f53-ba57-e04a4492e292,27
